"ZNF883","LANCL2","MEF2D","SRMS","DLX6","ARHGAP12","MALL","FAM83E","MPV17L","CHRD","PCDHA4","IL7","HBZ","BEND6","SLC41A2","LRP8","TRIM45","TP53TG3","TP53TG3B","HOOK1","BORCS8","KRTAP2-3","ANKRD13D","SEPTIN14","KRTAP7-1","NUTM2D","LCE1E","SPATA1","FAM241B","NSMCE1","ATXN2L","RPP40","ZC3H10","CPXM1","ZNF727","PRSS51","ZNF17","HP1BP3","IGHG4","IPP"
0.263491988,1.28601560980396,0.73321551,1.43102709320684,1.16640425397809,1.21321518058,1.23026645701402,0.226522594,0.399103972032023,1.146587014,0.754176318,0.911030113,0.671931087,1.191918015,1.773262977,0.922579752866608,1.217893958,0.762205897291676,1.24974226165074,1.314517974,1.39038036710431,1.58168691395492,0.765742421,1.324839949,1.36061226561072,1.43611903323572,1.44389542217881,1.15673734747266,1.067859053,2.4147118073853,1.3390120502799,1.16934493515945,1.033067941,1.13373057756698,1.3857676248876,1.31432798470939,1.8584960423567,0.911087572,1.07535864194843,1.74192785684874
0.44094253768115,1.0853853092312,0.635234293075552,1.032396130593,1.02620454993357,1.106958985,0.880099713,0.516697187617158,0.533772443272299,1.21027071571958,0.492339313,0.799797296,0.664862096,0.987437725,1.05104087679336,0.941156983,1.00842313664369,1.09504394782298,1.14268180507437,1.27187708210337,1.87504889029384,1.20471096,0.669255793,1.18485443821426,2.046269436,1.47205305,1.255112051,0.898854911,1.143056988,1.724717974,1.094684004,1.27875801074899,0.994024814174172,0.823146196004698,0.617654085,0.847926914,1.4046739223788,0.941906728223054,0.893273472,0.913268290021041
0.612186865607417,1.033646941,0.945740282,0.951967179,1.30231965642872,1.5768622850499,1.019726991,0.596088989084946,0.48573293915921,1.18584713252764,0.966853235879489,1.31110591820885,1.056321024,1.31361865901583,1.45157253377936,1.07665077713055,1.2470076057068,1.16881515260418,0.916618108,1.203287866396,0.915158183,1.21361907391937,1.04924819438751,1.27240437883075,1.293733566,1.353688955,1.073233008,1.06041802954479,1.14702987793761,1.202165961,1.51914740463187,1.04078652668514,1.079512,0.83924067,0.961369276,1.119119048,1.117373943,0.876712087554691,1.2346840701873,1.45522417625108
1.01110387728117,1.61410162182177,1.52372054304379,2.213006973,1.04615733953432,2.19912135965906,1.103531956,0.248082101,1.38790006645046,1.04293519565945,0.836413376683138,1.299229979,0.888985693,1.490604996,2.09864776650906,1.541661977,1.34685876088358,0.976677596,0.771418273,0.883035851111994,1.171469566181,1.54315472973372,0.977559685,2.13767301458165,2.25256923047007,2.05396203906424,1.83088838229024,1.85022941016773,1.54913760848473,3.59575786192363,1.51628408029265,1.28496689635036,0.987321197,1.08624773328868,0.834183410482512,0.945763707,1.427345037,1.03037940938619,1.074666976,1.14695352700189
0.336704381726532,0.867033183,1.0535017130894,1.793951034,0.95236957,1.385818004,1.1249544556955,0.775563776,0.473205079544971,1.335592985,0.634766519,1.44772726017319,1.02170601702188,1.1640191225341,1.60193270615921,1.16334431142178,1.78395396903914,0.834870004424232,1.268712043,0.528297857060994,1.267635321,1.12214253125562,1.01859247531345,1.13623446921909,1.75679362557912,0.866429388,1.462741017,1.017083048,1.19236096158527,2.81642474884401,1.191220998,1.177904963,1.05101359893656,0.867761373,1.14606297,1.3795586641164,1.13446778969023,1.06272524778082,1.168555974,1.72774932277729
3.01462713087522,0.686720311,1.23893728918411,3.0568011068601,1.31501616643784,1.19978610020006,1.561633944,0.348504096,2.28628647,1.158792972,0.676007454603043,1.39492816239109,0.766721672438152,1.054105043,1.61115597790706,1.17345481878225,1.06044197947592,0.822491951268562,1.236099004,0.968087315,1.93674804436077,1.85525201773495,1.091276049,1.17472325161479,0.668439314,0.969970888324327,1.55787301,0.948696008627707,0.841050207,4.10878116255107,0.427185893,0.602838575,1.217656016,0.84948215831101,0.710093428485441,2.17943306271029,1.535094022,1.36087846973562,1.100625991,0.864205598
2.050388097,0.940905988,0.819326817,1.32101665548586,1.430235028,1.77776890995207,1.278705,0.165880501,1.188465952,0.9836241,0.258490040858243,0.819764375,0.81539898444262,1.23852685408398,0.868524064115364,0.964870895799997,0.750531673,0.750170528,1.11458514765611,0.974017322,0.49961695,1.130144953,1.042029023,0.673753023,1.964867791,1.49645968997658,1.37707629025232,0.924500584,1.05998643017589,2.496471881,0.517598386493229,0.782315015,0.916076779,0.829293727,0.658496379,1.56899693484493,1.35559948767296,1.26128451891267,0.99907732,1.23007932087783
1.602357983,0.788399577,1.08346685581929,2.127938985,1.38319451272336,1.59150756510766,1.166535019,0.258460154094432,1.233215301,0.899252116,0.313932766476694,0.759998321,0.688755538473507,1.48195425015013,1.484300017,1.55803068733974,1.24972289767387,1.06300155511547,1.46387030828051,1.2359885924828,1.28086261113529,1.44011584655359,1.052491490033,1.07715292609344,1.51499552938867,1.16791129979966,1.86773209363465,1.21645949912318,0.953410923,1.266072034,1.578292012,0.721248328,1.356935826386,1.12039150404573,0.452856689,0.778011735635861,1.20832382065076,1.42205858982673,1.42024374105698,1.40508400085053
0.985429704,0.860642451988012,1.53341972951733,1.183452963,1.179548978,1.22987503317925,1.458524942,0.235858201,0.880810576564217,1.136605978,0.758814945345778,1.39594389009913,1.10792816357444,1.387910008,1.245573043,1.32060304247638,1.50611907988832,0.983294904,1.308277458683,1.1671117291825,0.771136053407816,1.65713816138391,1.23082733820406,1.78386666631472,2.14651156826394,1.06331133774861,1.22993039909761,1.41523441605529,1.387539982,2.00831294,0.862093508,0.918973684,1.2354702032637,1.08083637952938,1.18215597293868,1.63937244598756,1.76678310344007,0.982749521,1.3691104415788,1.135311007
1.22108411798591,0.920059323,1.289284944,1.92658017164498,1.159188032,1.03661893838561,1.48814881319247,0.2911866,0.980014507353357,1.63397550021733,0.633186578,1.29768192261125,0.920250177,1.36566097325413,1.23219428325808,0.782394977338478,1.25999313218063,0.804524123,1.47244590679137,1.138980984,1.97821621853234,1.194931983,1.32195999671779,1.22280351359632,0.714082386060664,1.26790647700421,1.28981019635243,1.0915198572484,1.26067029307137,3.2225894509197,1.01928288514408,1.15985779693638,1.38809592410578,1.3273226609275,1.088577032,1.62702008871229,1.65897134987693,1.24769846922846,1.185762047,1.25362607549897
1.06142310189631,1.318632006,1.74688138383855,1.50232055143094,1.046875,0.853256637557917,1.35108264467697,0.312694774992755,0.667986307243491,0.976344585,0.574460823535982,1.21994304767006,1.52070783002385,1.1823746830431,1.42438443156564,0.808807313,1.381440997,1.225960969,1.44414656922513,1.21727097,1.927232731,1.58807246106252,0.91552931,1.284350037,0.524036477515862,1.675097942,1.86490595470176,1.165536046,1.325381994,1.26573801,0.806529581,0.880891382,1.42041139434616,1.301900029,1.00458002,1.274953961,0.789912177957595,1.302945017,0.753638029,1.202244997
1.36759582859113,1.1943300558177,1.35120010012928,1.232836008,1.153094053,1.211017012,1.249423027,0.52748348082468,1.228520989,1.267876029,0.901081213165219,1.3962173979567,1.05291893466058,1.007395029,1.41189897,0.857184260409724,1.60045799321964,0.875507116,1.041790008,0.998251914,1.746174296,1.45884870433222,1.10689987385107,1.46475818199896,0.657839792,1.091001987,1.23375052371707,1.41793028572287,1.26290078173911,1.80153169691685,1.25826923867689,1.07768068010589,0.926640808,1.04130972863425,1.196807026,1.117303967,1.27977193088122,1.19741049533703,0.965131282,1.11871181432792
1.17847002153102,0.705077588,1.12287453596185,1.401785016,1.38047565415182,1.321848034,1.444857001,0.366238028174325,1.114225029,1.35750409761173,0.61621587552812,1.10693974865739,0.600670814,0.954078614,1.938979983,1.02890577860556,0.887122659721074,0.653057515,0.972016274,0.993583176091798,0.885057242,1.5362874551514,1.27371575107289,1.17914941561552,0.515025252438236,2.01719853380876,1.229218006,1.360883281813,1.36952650297639,2.05784612175094,0.929050952386032,0.881000689131195,1.22688932493453,0.980868590496927,0.525879025,0.986061321312369,1.08828138496754,1.32252721552002,0.90764141,1.08098851417572
1.444630026,0.898457793004829,0.984626022026867,2.18980313910737,1.54257184922244,1.5462232892809,1.026851058,0.40012535663393,1.75860580770071,1.15605647920338,0.661658455193251,0.969576776,0.830192923,1.25265819172496,1.33468873023838,1.25128182933963,1.145902991,1.09037218694693,1.33411624196517,0.903790414,3.119067025,1.57717590123864,0.9558512006594,1.037428021,1.021325142,1.49353050897642,1.44936488355147,1.27660652199256,1.143342018,2.62898088583772,1.342334032,0.937647544943544,0.911100625,1.19843709167765,1.10370226800273,0.977917671,1.25487216406908,1.07796204,1.016988039,1.181943058
1.884780049,0.957890689,1.24229985615308,0.84059441,1.63413349251057,1.337452054,1.35068674458555,0.572368664112018,1.621890968,1.148157954,0.545365978889387,0.891036281416494,0.603196181695143,1.089174985,1.32714268642476,0.950341181766547,1.02261598953746,0.550357559772253,1.26511160387106,1.09567873349784,1.425258843,0.940130454077155,1.2583743550827,0.928925888646738,1.715957831,1.09627142214829,0.985078215,1.038331985,0.979229575778438,2.16460733699185,0.789511371720403,0.941141881808695,1.00640782837088,0.916805982,1.23063032495206,1.40992863191247,1.030933976,0.981107596575333,0.881911302832892,1.395491957
0.518543135196678,0.992433421812594,1.29820622926491,1.67234660899549,0.890270589462086,0.863929637959546,1.47933197,0.121744796,0.356669813,1.125923037,0.991789579,1.1297178182571,1.07676829596381,0.756390273,1.46268927168349,0.907316088,1.65554364038968,0.703998625,1.15502518776654,1.15872616056846,1.0362376744475,2.27082928440583,0.541933476,1.63122331993074,1.6789145885318,1.032770037,1.098202943,1.225332021,1.151546955,1.79609080036741,0.631294717994001,1.08286809936628,0.892356514,0.978375375,1.262230992,1.1771698487184,1.41475436453823,1.00610670192887,0.949374079,1.6120517301944
0.995902931884075,0.934504628,0.774385708073086,1.54856487006318,1.3651225466554,1.34555553707641,1.38705824181112,0.738413101817275,0.605778276,1.39025465071315,0.56690222,0.929115905843771,0.817676484,1.31196397626301,1.39102949052638,0.901563652531687,1.340252995,0.772816002,1.18266201,1.30261933070936,0.689055094231133,1.58998085137652,0.976744771,1.448153972,0.944440527023728,1.7205599835485,1.44920979030293,1.27389523123943,1.062095999,2.450540065,1.28591817669887,1.0167556182757,1.045151948,1.10163897616965,0.544664025,1.45407337576008,1.40983184052381,1.081331968,1.043485999,1.096922993
0.445110499,0.984535574,1.4187212021359,1.08057117514892,0.977191454600362,1.062371015,1.14880125918037,0.588493478865833,0.795812663968791,1.306396961,1.039036989,1.26324914523391,0.891753292460371,1.81054604,1.14844871178076,1.005053043,1.49360528812783,0.665487289,1.2968158575227,0.743479311,1.81708701858521,2.251924991,1.07329568969002,1.234231948,0.692420876,1.37857985763797,1.268839001,1.58020862918574,1.42231555819299,2.059467077,1.23794908377116,1.21369324999272,0.983399731655502,1.15704719183517,0.602563083,1.071617007,1.6152737850453,1.11659520181318,1.23256398555716,0.932831915407488
0.804996693082905,0.89894462294387,1.04115150922967,1.542055964,1.29492177934221,1.39424093888692,1.371495008,0.592046787742371,0.816984900088441,1.221367001,0.535862922,0.997488209230277,1.071467995,1.073461502255,2.11096393147251,1.38475767919252,1.51436769397295,1.025133013,1.12639498601994,1.24578727504514,0.956400243146489,1.76732527041949,1.13790813216073,1.36608648486904,0.689471274,1.399175047,1.38904619458991,1.24719727453079,1.026147007,1.22770485496213,1.77322879909281,1.00449930206499,1.51847622999838,1.40087691927692,1.28296995373682,1.00175957187329,0.919336616,1.078232049,1.34121119793291,0.984090071083836
1.104225993,0.857411673619443,1.03960076363561,1.14873015604524,1.16800487442511,1.23248321109894,1.51503359608559,0.555132169676583,1.13603624843895,1.178666949,0.548862993,0.97822839,0.637847319377483,1.4867383301175,1.96499949380838,0.623528727474845,0.824918874879084,0.879389124558996,1.108082056,1.02347401726466,1.64113305212663,1.69629236146395,1.14926704135918,1.13141804811365,0.515944611580968,0.878567218,1.12709609876548,1.25443432900995,1.10324111261867,1.81212160529134,0.603669953181675,1.23085287040884,1.38584123062892,1.16226335387734,0.84823352,1.47357213313647,1.48448718662013,0.883830848514366,1.0980074728655,1.24201746966529
0.535460862142778,0.907905312279589,1.01110643236933,2.173100948,0.996819317,0.732666611,2.75737761730197,0.092333666,0.362004786,1.64878382327546,1.15152950880014,1.033303022,0.749668121,0.647351801,2.30682844521017,0.725032687,1.381366014,0.804790616,1.40026050536517,1.52234898631047,0.522776837124034,2.53399195614879,1.29305701002588,1.230959057,0.815431773,1.17848751005598,1.25100513054304,1.02450051747733,1.11114844187599,2.424391984,1.298197031,0.93484740009875,2.06848569199853,1.35236701550015,0.977716326,1.445250034,1.168943047,0.898853123,1.31535037213013,1.61606624160862
0.709371121178225,1.38307582489834,1.194282054,1.4577865442218,1.08193832708069,0.972123622,1.54514470854173,0.351439088,0.741632004439955,1.102220058,0.918510019,1.10982367020124,0.871978029272894,1.237228035,1.804415941,1.05665481470673,1.41786768558572,0.601364612,1.19499297284418,1.1027512255558,3.85812455085828,1.618574976,0.963964869091084,1.67620431441725,0.892677067846703,1.09253281651788,1.273007035,1.23532819613084,1.177250027,2.951926946,0.80146306000065,0.894355722345081,1.12378884007747,1.28052690685408,1.12198223677407,1.36744581276328,1.69098408707452,0.829413115,0.943666577,1.36714063646127
0.768088996,1.008751034,1.247094035,1.187358021,0.975021779,1.20261628885444,1.067342042,0.376571580643059,0.78316341930911,1.06737808298872,1.05743254519493,1.22183507868564,1.148538947,1.05933616730616,1.544471069182,1.17989659113309,1.35735278404426,0.994161009,1.04675336471493,1.143082976,0.61579927573019,1.67916852941013,0.964943516365106,1.307482957,0.869231224,1.23700560630769,1.40573053324803,1.29890995248134,1.010023951,1.80255973633819,1.14615456339051,0.924431751245824,1.106731057,1.140432953,0.933018028,0.96034801,1.41670458118533,1.12065137188426,0.932950317,1.10772837318034
0.688285894482441,1.36631014591565,0.977359473,1.42824333965149,1.17650337651554,1.2019750903791,1.20804110231327,0.679502697525381,1.04792505279332,1.25841320293697,0.663901686,1.157188057,0.852563798,0.730378925,1.18525939617966,0.59148925252322,1.30420678847097,0.840123414,1.1720875565146,0.881298187144981,1.21989713596201,1.44429546233778,0.720549225,0.910605788,0.650444598,0.894893856310451,0.859901785,0.974780583188918,1.0368789015226,3.17669784849007,0.793858886285205,0.896484334211412,1.22887844476316,0.815176188,0.886415022830352,1.38940779364407,1.090747952,1.05850902528545,0.932774722,1.06519401
2.649334907,1.04833268120434,1.2759094634104,1.575484037,1.39461202139229,1.172466039,0.990416526,0.305396407,2.15302205,1.138491988,0.807114608771247,1.03699072275867,0.855803191,1.179415941,1.55310010778039,1.13873238547196,1.03669264341333,0.995379145951111,1.13411601401379,1.20678562408927,1.4766311013645,1.349663019,1.20146696970402,1.53941068594288,0.591309985836905,1.42853801221631,1.108289003,1.42175228147103,1.254431009,1.877388,1.06776036869724,1.09887729690415,0.91839677,0.932917033697928,1.23764444143513,1.33751758261522,1.43302631115007,1.18240381047418,0.913169324,0.937271418841793
0.724724558000488,1.34095439787063,1.31526477575491,1.36510371992569,0.846791913221535,0.776456296,1.28062967597299,0.437507676331864,0.818329470135453,1.16659808562949,0.941725165838064,1.04082647703556,0.910003602,0.886663615,1.311468005,0.846615536495831,1.33995225463067,0.943077882270155,1.039582967,1.48541561571202,0.420539753,1.85532701,1.15121174974688,1.44754595093947,0.859680775,0.664407014,1.11934949311141,1.34904157399434,1.04557486191966,1.80340007095417,1.342131972,0.99026978,1.113180994,0.932628929,1.38922276669662,1.157317042,1.15619069304909,1.17863929891912,1.36189818612253,1.248774051
2.19844161076068,1.13298157186393,0.92316797065566,1.510887026,1.35334929211847,1.34039402,1.49870189955185,0.434943705,2.83168485476709,1.28457398421842,0.627288829334529,1.19055400196399,0.705423246524996,1.23302150060086,2.08963275912259,0.755724608,1.11869093849494,1.0597084262807,1.131641983,1.11665854334945,1.76621148002982,1.125367045,1.061786055,1.036317944,0.472346603,1.58716167033373,1.141906976,1.052369952,1.23277046267094,1.718688011,0.474907696,0.748198091,0.971260428,0.777343571,0.749845397158155,1.09214346267912,1.35401119578893,1.1643029096716,0.84785589003849,0.911398172
